Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
23879489,08/27/2012 06:32:00 AM,09/19/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10473,,,,,STORY AVENUE,OLMSTEAD AVENUE,INTERSECTION,BRONX,,N/A,Closed,,09/19/2012 12:00:00 PM,09 BRONX,BRONX,1025048,239897,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82504317031682,-73.85258740925035,"(40.82504317031682, -73.85258740925035)"
23880583,08/27/2012 12:45:00 AM,08/29/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10468,,,,,EAST KINGSBRIDGE ROAD,CRESTON AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/29/2012 12:00:00 PM,07 BRONX,BRONX,1013169,255021,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86660095531992,-73.89544370279464,"(40.86660095531992, -73.89544370279464)"
23874505,08/26/2012 10:45:00 PM,08/28/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10456,1167 WEBSTER AVENUE,WEBSTER AVENUE,EAST 167 STREET,EAST 168 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/28/2012 12:00:00 PM,04 BRONX,BRONX,1009074,242083,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83110245119689,-73.91029701655208,"(40.83110245119689, -73.91029701655208)"
23875333,08/26/2012 09:00:00 AM,08/27/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10457,,,,,BELMONT AVENUE,EAST 181 STREET,INTERSECTION,BRONX,,N/A,Closed,,08/27/2012 12:00:00 PM,06 BRONX,BRONX,1014893,248782,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84947096782233,-73.88923912980503,"(40.84947096782233, -73.88923912980503)"
23874439,08/26/2012 09:00:00 AM,08/27/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10457,665 EAST 181 STREET,EAST 181 STREET,BELMONT AVENUE,CROTONA AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/27/2012 12:00:00 PM,06 BRONX,BRONX,1014962,248740,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84935545059611,-73.88898991802586,"(40.84935545059611, -73.88898991802586)"
23871706,08/25/2012 07:30:00 PM,08/29/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10466,3684 PALMER AVENUE,PALMER AVENUE,NEEDHAM AVENUE,CRAWFORD AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/29/2012 12:00:00 PM,12 BRONX,BRONX,1028938,261691,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.884842271831175,-73.83838668748594,"(40.884842271831175, -73.83838668748594)"
23870105,08/25/2012 02:30:00 PM,08/27/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10468,65 WEST 192 STREET,WEST 192 STREET,AQUEDUCT AVENUE,DR M L KING JR BOULEVARD,,,ADDRESS,BRONX,,N/A,Closed,,08/27/2012 12:00:00 PM,07 BRONX,BRONX,1011533,255053,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8666939935961,-73.90135850571485,"(40.8666939935961, -73.90135850571485)"
23870106,08/25/2012 01:45:00 PM,08/27/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10456,,,,,SHERMAN AVENUE,EAST 166 STREET,INTERSECTION,BRONX,,N/A,Closed,,08/27/2012 12:00:00 PM,04 BRONX,BRONX,1007096,242091,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83112974694643,-73.91744460418215,"(40.83112974694643, -73.91744460418215)"
23864633,08/24/2012 08:45:00 PM,08/27/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,1520 OVERING STREET,OVERING STREET,FRISBY AVENUE,GLEBE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/27/2012 12:00:00 PM,10 BRONX,BRONX,1026865,245755,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.841113089324026,-73.84598496715637,"(40.841113089324026, -73.84598496715637)"
23863866,08/24/2012 03:31:00 PM,08/25/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,2554 ST RAYMOND AVENUE,ST RAYMOND AVENUE,OVERING STREET,BENSON STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/25/2012 12:00:00 PM,10 BRONX,BRONX,1026621,246090,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84203373926089,-73.84686469012142,"(40.84203373926089, -73.84686469012142)"
23867052,08/24/2012 02:45:00 PM,08/30/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10457,4382 THIRD AVENUE,THIRD AVENUE,EAST 180 STREET,QUARRY ROAD,,,ADDRESS,BRONX,,N/A,Closed,,08/30/2012 12:00:00 PM,06 BRONX,BRONX,1013605,249298,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85089161012214,-73.89389241533817,"(40.85089161012214, -73.89389241533817)"
23856494,08/23/2012 01:46:00 PM,08/25/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10465,846 REVERE AVENUE,REVERE AVENUE,PHILIP AVENUE,LAFAYETTE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/25/2012 12:00:00 PM,10 BRONX,BRONX,1032577,241080,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82825217702539,-73.82537493979945,"(40.82825217702539, -73.82537493979945)"
23859753,08/23/2012 01:16:00 PM,08/25/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,2908 DEWITT PLACE,DEWITT PLACE,ARNOW AVENUE,SEYMOUR AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/25/2012 12:00:00 PM,11 BRONX,BRONX,1026601,255521,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.867919077557154,-73.84687739135188,"(40.867919077557154, -73.84687739135188)"
23855752,08/23/2012 11:30:00 AM,08/24/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10454,418 WILLIS AVENUE,WILLIS AVENUE,EAST 144 STREET,EAST 145 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/24/2012 12:00:00 PM,01 BRONX,BRONX,1006410,235527,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81311517932152,-73.9199451821451,"(40.81311517932152, -73.9199451821451)"
23861459,08/23/2012 10:16:00 AM,08/24/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10468,2928 JEROME AVENUE,JEROME AVENUE,MINERVA PLACE,EAST 199 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/24/2012 12:00:00 PM,07 BRONX,BRONX,1014676,257028,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.872104487619374,-73.88998605476839,"(40.872104487619374, -73.88998605476839)"
23861315,08/23/2012 10:00:00 AM,08/24/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10459,1390 PROSPECT AVENUE,PROSPECT AVENUE,RITTER PLACE,JENNINGS STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/24/2012 12:00:00 PM,03 BRONX,BRONX,1012815,242245,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.831535787281794,-73.89677801499273,"(40.831535787281794, -73.89677801499273)"
23859822,08/23/2012 09:46:00 AM,08/25/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10475,100 ALDRICH STREET,ALDRICH STREET,BAYCHESTER AVENUE,ASCH LOOP,,,ADDRESS,BRONX,,N/A,Closed,,08/25/2012 12:00:00 PM,10 BRONX,BRONX,1030672,256311,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87006691193169,-73.83215300543502,"(40.87006691193169, -73.83215300543502)"
23859072,08/23/2012 09:31:00 AM,08/25/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,1735 MONTGOMERY PLACE,MONTGOMERY PLACE,MACLAY AVENUE,EAST TREMONT AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/25/2012 12:00:00 PM,10 BRONX,BRONX,1025998,246313,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.842648775501985,-73.8491149151927,"(40.842648775501985, -73.8491149151927)"
23856592,08/23/2012 03:45:00 AM,08/23/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10465,,,,,RANDALL AVENUE,CALHOUN AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/23/2012 12:00:00 PM,10 BRONX,BRONX,1032997,239949,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82514560256219,-73.82386553082098,"(40.82514560256219, -73.82386553082098)"
23850089,08/22/2012 08:15:00 PM,08/23/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,3198 BRONXWOOD AVENUE,BRONXWOOD AVENUE,ADEE AVENUE,BURKE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/23/2012 12:00:00 PM,12 BRONX,BRONX,1022589,256665,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.871077341380165,-73.86137644957675,"(40.871077341380165, -73.86137644957675)"
23854053,08/22/2012 12:30:00 PM,08/23/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,900 BURKE AVENUE,BURKE AVENUE,BRONXWOOD AVENUE,RADCLIFF AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/23/2012 12:00:00 PM,12 BRONX,BRONX,1022630,256755,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.871324185334934,-73.86122768928499,"(40.871324185334934, -73.86122768928499)"
23855038,08/22/2012 12:15:00 PM,08/23/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10470,701 CRANFORD AVENUE,CRANFORD AVENUE,EAST 241 STREET,BARNES AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/23/2012 12:00:00 PM,12 BRONX,BRONX,1025649,268473,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.90347272149292,-73.85023933758949,"(40.90347272149292, -73.85023933758949)"
23851675,08/22/2012 11:31:00 AM,08/23/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10454,388 WILLIS AVENUE,WILLIS AVENUE,EAST 143 STREET,EAST 144 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/23/2012 12:00:00 PM,01 BRONX,BRONX,1006287,235307,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81251164856154,-73.9203902517874,"(40.81251164856154, -73.9203902517874)"
23849261,08/22/2012 08:00:00 AM,08/25/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10473,,,,,LELAND AVENUE,RANDALL AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/25/2012 12:00:00 PM,09 BRONX,BRONX,1022967,237105,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.817389295643494,-73.86012263841882,"(40.817389295643494, -73.86012263841882)"
23851677,08/22/2012 05:45:00 AM,08/29/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10458,2306 BASSFORD AVENUE,BASSFORD AVENUE,EAST 183 STREET,EAST 184 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/29/2012 12:00:00 PM,06 BRONX,BRONX,1014071,250906,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85530352702571,-73.89220084473968,"(40.85530352702571, -73.89220084473968)"
23846733,08/21/2012 04:01:00 PM,08/22/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10452,,,,,WEST 167 STREET,ANDERSON AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/22/2012 12:00:00 PM,04 BRONX,BRONX,1005198,243871,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83602003789804,-73.92429757911273,"(40.83602003789804, -73.92429757911273)"
23845794,08/21/2012 10:16:00 AM,08/22/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10456,,,,,JEFFERSON PLACE,CLINTON AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/22/2012 12:00:00 PM,03 BRONX,BRONX,1012075,242857,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83321791253953,-73.89944952515198,"(40.83321791253953, -73.89944952515198)"
23834941,08/20/2012 06:30:00 PM,08/21/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,1328 ALLERTON AVENUE,ALLERTON AVENUE,YOUNG AVENUE,FISH AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/21/2012 12:00:00 PM,11 BRONX,BRONX,1026327,254561,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86528548363561,-73.84787408077499,"(40.86528548363561, -73.84787408077499)"
23838506,08/20/2012 06:00:00 PM,08/21/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10462,1715 HOLLAND AVENUE,HOLLAND AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/21/2012 12:00:00 PM,11 BRONX,BRONX,1021895,246983,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.844506171716084,-73.86394013870154,"(40.844506171716084, -73.86394013870154)"
23838507,08/20/2012 12:45:00 PM,08/22/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10459,1134 WEST FARMS ROAD,WEST FARMS ROAD,EAST 167 STREET,BRYANT AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/22/2012 12:00:00 PM,03 BRONX,BRONX,1014818,240699,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82728575774865,-73.88954706084343,"(40.82728575774865, -73.88954706084343)"
23838449,08/20/2012 11:45:00 AM,08/22/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10470,4747 BRONX BOULEVARD,BRONX BOULEVARD,EAST 241 STREET,EAST 242 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/22/2012 12:00:00 PM,12 BRONX,BRONX,1024865,269306,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.90576267809538,-73.85307039362958,"(40.90576267809538, -73.85307039362958)"
23832539,08/19/2012 02:00:00 PM,08/20/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10452,1263 GERARD AVENUE,GERARD AVENUE,EAST 167 STREET,EAST 168 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/20/2012 12:00:00 PM,04 BRONX,BRONX,1006489,244068,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83655758903466,-73.91963147949451,"(40.83655758903466, -73.91963147949451)"
23838510,08/18/2012 09:12:00 PM,08/23/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10467,3313 PERRY AVENUE,PERRY AVENUE,EAST 209 STREET,EAST GUN HILL ROAD,,,ADDRESS,BRONX,,N/A,Closed,,08/23/2012 12:00:00 PM,07 BRONX,BRONX,1018781,258938,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.877331739346,-73.87513342224072,"(40.877331739346, -73.87513342224072)"
23829653,08/18/2012 08:15:00 PM,08/20/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10454,,,,,ALEXANDER AVENUE,EAST 134 STREET,INTERSECTION,BRONX,,N/A,Closed,,08/20/2012 12:00:00 PM,01 BRONX,BRONX,1004458,233482,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.807506904672266,-73.92700309522532,"(40.807506904672266, -73.92700309522532)"
23826900,08/18/2012 12:15:00 PM,08/23/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10466,,,,,STRANG AVENUE,EDSON AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/23/2012 12:00:00 PM,12 BRONX,BRONX,1027521,263556,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.88996816415352,-73.84349918017945,"(40.88996816415352, -73.84349918017945)"
23823816,08/17/2012 01:30:00 PM,08/18/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10454,312 EAST 140 STREET,EAST 140 STREET,3 AVENUE,ALEXANDER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/18/2012 12:00:00 PM,01 BRONX,BRONX,1005115,234948,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81152913960439,-73.92462527332735,"(40.81152913960439, -73.92462527332735)"
23826300,08/17/2012 12:45:00 PM,08/18/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10473,1985 LAFAYETTE AVENUE,LAFAYETTE AVENUE,NEWMAN AVENUE,PUGSLEY AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/18/2012 12:00:00 PM,09 BRONX,BRONX,1024094,238904,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8223220255567,-73.85604032167596,"(40.8223220255567, -73.85604032167596)"
23820464,08/17/2012 10:16:00 AM,08/18/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,3440 ELY AVENUE,ELY AVENUE,TILLOTSON AVENUE,BOSTON ROAD,,,ADDRESS,BRONX,,N/A,Closed,,08/18/2012 12:00:00 PM,12 BRONX,BRONX,1028325,259629,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.879185816527176,-73.84061715384823,"(40.879185816527176, -73.84061715384823)"
23819564,08/16/2012 02:13:00 PM,08/17/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10463,,,,,WEST 231 STREET,RIVERDALE AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/17/2012 12:00:00 PM,08 BRONX,BRONX,1009308,260395,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.881362729084636,-73.90938299177161,"(40.881362729084636, -73.90938299177161)"
23809382,08/15/2012 12:16:00 PM,08/20/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10470,524 EAST 240 STREET,EAST 240 STREET,VIREO AVENUE,BOROUGH BOUNDARY,,,ADDRESS,BRONX,,N/A,Closed,,08/20/2012 12:00:00 PM,12 BRONX,BRONX,1022454,267609,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.90111573645146,-73.86180214409136,"(40.90111573645146, -73.86180214409136)"
23801258,08/14/2012 07:45:00 PM,08/15/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,2440 ESPLANADE AVENUE,ESPLANADE AVENUE,WARING AVENUE,MACE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/15/2012 12:00:00 PM,11 BRONX,BRONX,1024942,253319,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86188306713513,-73.85288896543715,"(40.86188306713513, -73.85288896543715)"
23800393,08/14/2012 09:01:00 AM,08/16/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10452,,,,,WEST 165 STREET,UNIVERSITY AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/16/2012 12:00:00 PM,04 BRONX,BRONX,1003522,243318,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83450602960638,-73.93035593719367,"(40.83450602960638, -73.93035593719367)"
23789477,08/12/2012 08:15:00 PM,08/13/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10454,,,,,EAST 142 STREET,SOUTHERN BOULEVARD,INTERSECTION,BRONX,,N/A,Closed,,08/13/2012 12:00:00 PM,01 BRONX,BRONX,1009662,233358,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80715312367772,-73.90820528458242,"(40.80715312367772, -73.90820528458242)"
23789096,08/12/2012 07:15:00 PM,08/13/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10456,1167 WEBSTER AVENUE,WEBSTER AVENUE,EAST 167 STREET,EAST 168 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/13/2012 12:00:00 PM,04 BRONX,BRONX,1009074,242083,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83110245119689,-73.91029701655208,"(40.83110245119689, -73.91029701655208)"
23787705,08/11/2012 02:15:00 PM,08/13/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,1526 OVERING STREET,OVERING STREET,GLEBE AVENUE,ST RAYMOND'S AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/13/2012 12:00:00 PM,10 BRONX,BRONX,1026777,245840,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.841346813399966,-73.84630246862761,"(40.841346813399966, -73.84630246862761)"
23785635,08/11/2012 02:15:00 PM,08/13/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,1701 SAINT PETERS AVENUE,SAINT PETERS AVENUE,MACLAY AVENUE,EAST TREMONT AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/13/2012 12:00:00 PM,10 BRONX,BRONX,1025968,245994,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84177335678588,-73.84922532503705,"(40.84177335678588, -73.84922532503705)"
